Country Name,Country Code,Year,Age dependency ratio (% of working-age population),"Age dependency ratio, old (% of working-age population)","Age dependency ratio, young (% of working-age population)",Net migration,Population ages 0-14 (% of total population),"Population ages 0-14, female","Population ages 0-14, female (% of female population)","Population ages 0-14, male","Population ages 0-14, male (% of male population)","Population ages 0-14, total","Population ages 00-04, female (% of female population)","Population ages 00-04, male (% of male population)","Population ages 05-09, female (% of female population)","Population ages 05-09, male (% of male population)","Population ages 10-14, female (% of female population)","Population ages 10-14, male (% of male population)","Population ages 15-19, female (% of female population)","Population ages 15-19, male (% of male population)",Population ages 15-64 (% of total population),"Population ages 15-64, female","Population ages 15-64, female (% of female population)","Population ages 15-64, male","Population ages 15-64, male (% of male population)","Population ages 15-64, total","Population ages 20-24, female (% of female population)","Population ages 20-24, male (% of male population)","Population ages 25-29, female (% of female population)","Population ages 25-29, male (% of male population)","Population ages 30-34, female (% of female population)","Population ages 30-34, male (% of male population)","Population ages 35-39, female (% of female population)","Population ages 35-39, male (% of male population)","Population ages 40-44, female (% of female population)","Population ages 40-44, male (% of male population)","Population ages 45-49, female (% of female population)","Population ages 45-49, male (% of male population)","Population ages 50-54, female (% of female population)","Population ages 50-54, male (% of male population)","Population ages 55-59, female (% of female population)","Population ages 55-59, male (% of male population)","Population ages 60-64, female (% of female population)","Population ages 60-64, male (% of male population)",Population ages 65 and above (% of total population),"Population ages 65 and above, female","Population ages 65 and above, female (% of female population)","Population ages 65 and above, male","Population ages 65 and above, male (% of male population)","Population ages 65 and above, total","Population ages 65-69, female (% of female population)","Population ages 65-69, male (% of male population)","Population ages 70-74, female (% of female population)","Population ages 70-74, male (% of male population)","Population ages 75-79, female (% of female population)","Population ages 75-79, male (% of male population)","Population ages 80 and above, female (% of female population)","Population ages 80 and above, male (% of male population)",Population in largest city,Population in the largest city (% of urban population),"Population, female","Population, female (% of total population)","Population, male","Population, male (% of total population)","Population, total",Rural population,Rural population (% of total population),Urban population,Urban population (% of total population)
Uzbekistan,UZB,1962,92.5960825053068,10.9751495254794,81.6209329798274,52532.0,42.379331873263,1833347.0,40.390933695821,1919075.0,44.4707780087098,3752422.0,17.9855607120944,19.880702967514,13.2573218139218,14.5369578410901,9.14805116980484,10.0531172001058,5.57137522430577,6.73547045752582,51.9221360575933,2436573.0,53.6807736497316,2160804.0,50.0723577599382,4597377.0,7.18154088836651,7.36826774479922,7.8586606536014,7.40923764698358,7.45229406004179,7.87926763055622,6.1210882120641,5.67829403922683,3.98235956999387,2.90917589088102,3.54627280648512,2.72236657727287,3.48603934122126,3.00374499202037,4.26018477617892,3.18418172468921,4.22095811747288,3.18235105598301,5.69853206914373,269086.0,5.9282926544474,235483.0,5.45686423135203,504569.0,2.69161413129089,2.33307140094588,1.64593341492243,1.58146603194216,0.964308256985837,0.979106508537057,0.626436851248236,0.563220289926942,1039937.0,34.0431988534604,4539005.0,51.2628908127604,4315363.0,48.7371091872396,8854368.0,5799611.0,65.5,3054757.0,34.5
Uzbekistan,UZB,1963,96.5693978091704,11.2534372561505,85.3159605530199,57002.0,43.4024615619675,1953444.0,41.4737803315491,2040557.0,45.4246945605754,3994001.0,18.164959721414,20.0167157316093,13.4860493610394,14.7419885977295,9.82277124909582,10.6659902312365,5.61564783206028,6.73012441299321,50.8726157248667,2472687.0,52.4978922823032,2208736.0,49.1685042136043,4681423.0,6.51131373603498,6.91167341970499,7.83419188373169,7.37958701747071,7.25008179282223,7.38860269372824,6.33302555311799,6.3141678235857,4.23913991954686,3.10488759844757,3.30085257738153,2.48985152071641,3.44769749755365,2.87608976986763,3.77309598942351,2.95764268337245,4.19284550063046,3.01587727371738,5.72492271316575,283938.0,6.02832738614768,242883.0,5.40680122582032,526821.0,2.82352431630012,2.37260320751048,1.61283131400779,1.50389271300732,0.968849514158067,0.963608834962035,0.623122241681707,0.566696470340484,1080205.0,33.7681723475524,4710070.0,51.1839227962475,4492176.0,48.8160772037525,9202246.0,6003361.0,65.238,3198885.0,34.762
Uzbekistan,UZB,1964,99.7914625922437,11.4888517356726,88.3026108565712,61512.0,44.1973888663182,2066071.0,42.2958329401076,2158143.0,46.1852208525937,4224215.0,18.1752784294009,19.9697397705872,13.7573695277054,14.9947247902756,10.3631849830014,11.2207562917309,5.89252071369803,6.85407036466358,50.0521940053848,2518966.0,51.5673175482122,2264828.0,48.4683273412087,4783794.0,5.9302396755985,6.52281287450779,7.69180220074021,7.29067154596815,7.08509500162852,6.9679635336415,6.4711101412112,6.75024610511898,4.50796356297101,3.40393340181476,3.15027541495464,2.33896165040233,3.38492113615041,2.73550119842493,3.37009968246468,2.75835687382297,4.083290018795,2.84580979284369,5.75041712829702,299774.0,6.13684951168019,249829.0,5.34645180619757,549603.0,2.93532339326946,2.38266135935627,1.61268266059833,1.45392484163671,0.967417163120538,0.940913370998117,0.621426294691852,0.568952234206471,1122090.0,33.5197082764634,4884811.0,51.1091213065692,4672800.0,48.8908786934308,9557611.0,6210058.0,64.975,3347553.0,35.025
Uzbekistan,UZB,1965,101.676702380297,11.62489529122,90.0518070890766,65579.0,44.6515666044897,2165864.0,42.7715745884557,2264322.0,46.6112434045412,4430186.0,18.0258355742425,19.7524315093308,14.0708950780571,15.2932817718317,10.6748439361562,11.5655301233787,6.45793578055027,7.24447537695394,49.5843043129486,2581936.0,50.9881723048316,2337661.0,48.1209323887253,4919597.0,5.50338451828501,6.23536401003893,7.40082582364642,7.09825957288435,6.96849180051396,6.68046484398158,6.53745127417333,6.9489354221423,4.75178389006028,3.77075387493495,3.12200755441623,2.29914728375788,3.27377126197694,2.57695319447464,3.07651793823326,2.58479610892635,3.89600246297588,2.6817827006304,5.76412908256171,315994.0,6.2402531067127,255905.0,5.26782420673346,571898.0,3.00847605737438,2.35263760712474,1.64952437826744,1.4332257145492,0.961423581098201,0.912834960377843,0.620829089972675,0.569125924681672,1165478.0,33.2873689543942,5063793.0,51.0376517850151,4857888.0,48.9623482149849,9921681.0,6420419.0,64.711,3501262.0,35.289
Uzbekistan,UZB,1966,102.419521899105,11.687568719651,90.7319531794538,69537.0,44.8237167681281,2254765.0,42.9928425187279,2357279.0,46.7270782689003,4612044.0,17.7241831342761,19.3739907268531,14.3926342057532,15.6015676793931,10.8760251786987,11.7515198626541,7.16134245079976,7.8372869072724,49.4023545250043,2656894.0,50.6604570014849,2426260.0,48.0944417513425,5083153.0,5.22917049010752,6.04531633332385,6.99634141400178,6.84346784890485,6.9154473366209,6.50669409567094,6.53055932272065,6.92597885557581,4.98534420501429,4.22176857411961,3.19979216371398,2.34628595906483,3.12397958818861,2.40281962657847,2.88671254001206,2.44428822140265,3.63176749030534,2.52053532942903,5.77392870686755,332853.0,6.34670047978721,261243.0,5.1784799797573,594097.0,3.05849209054226,2.29215080970306,1.71411546831093,1.43844683857963,0.951651845619588,0.879364150855691,0.622441075314436,0.568518180618923,1210606.0,33.0924353025048,5244512.0,50.9705719362281,5044782.0,49.0294280637719,10289294.0,6631038.0,64.446,3658256.0,35.554
Uzbekistan,UZB,1967,102.682054699837,11.7171398337917,90.9649148660456,74030.0,44.8805958807338,2338790.0,43.1005870793883,2445114.0,46.7264348697177,4783904.0,17.3017955153305,18.8691217959241,14.6978919358914,15.8935409101046,11.1008996281665,11.963772163689,7.81905452888892,8.41815523425483,49.3383637390493,2737241.0,50.4434654361779,2521825.0,48.1923919900276,5259065.0,5.12242753097707,5.95775476620955,6.50632201775299,6.53468956646187,6.93476815828237,6.4593287720003,6.43931568771881,6.68045207686017,5.21591573566998,4.77121639985423,3.3697770860097,2.45218311249349,2.93548908447349,2.21617301699445,2.80947442969523,2.34274895768578,3.29092117670929,2.3596900872129,5.78104038021687,350323.0,6.45594748443384,265889.0,5.08117314025478,616212.0,3.0905932584924,2.20579621684416,1.80229704923362,1.46693173689862,0.93591404761172,0.840320155816349,0.627143129096098,0.568125030695645,1257482.0,32.9346028593145,5426353.0,50.907790280303,5232827.0,49.092209719697,10659180.0,6841062.0,64.18,3818118.0,35.82
Uzbekistan,UZB,1968,102.381712376187,11.6816194418731,90.7000929343138,77914.0,44.8163482112062,2417149.0,43.0887878435404,2527060.0,46.6035588074606,4944209.0,16.8271968561557,18.3131464717368,14.9234383168061,16.1002957604594,11.3381526705786,12.1901165752645,8.4187947913366,8.96524411187722,49.4115791520333,2825490.0,50.3679925414807,2625672.0,48.422142154049,5451162.0,5.19433997496298,5.99371595469771,5.99351925261501,6.20878429311406,6.95685191300593,6.47853258551811,6.30874152192834,6.32429454330021,5.41863034382009,5.31246643015051,3.59811166120068,2.62437038522627,2.75240576912193,2.04807317708513,2.79353993111031,2.25933328261837,2.9330573823788,2.20732739046144,5.77207263676045,367055.0,6.5432196149789,269729.0,4.97429903849035,636784.0,3.08626542363953,2.10340781517622,1.9005854598982,1.49969686281832,0.923722646116521,0.804846506545689,0.632646085324641,0.56634785395012,1306241.0,32.8104473705495,5609693.0,50.848569477133,5422462.0,49.151430522867,11032155.0,7050981.0,63.913,3981174.0,36.087
Uzbekistan,UZB,1969,101.676958193304,11.5579556737457,90.1190025195582,65596.0,44.6848283149831,2491032.0,43.008605840687,2604446.0,46.4150388913339,5095478.0,16.3694072373179,17.7809284144788,15.020489254159,16.170376040896,11.6187093492101,12.4637344359592,8.90790708499408,9.46694844776391,49.5842464582155,2919945.0,50.4139589879968,2734221.0,48.7278103846201,5654166.0,5.44870253715574,6.12443498164345,5.53879327275315,5.92323957134747,6.8738730564905,6.44142534994448,6.20442534049697,6.01725670115981,5.56072030115651,5.69506246556559,3.83769613575835,2.87938709849023,2.64485715792735,1.94163951938008,2.75808349829681,2.16448800762545,2.63890060296738,2.07392824169968,5.73092522680137,380961.0,6.57743517131613,272545.0,4.85715072404596,653506.0,3.02282215185814,1.99808900448682,1.98703767313828,1.51390657792885,0.931743318752435,0.784679030544474,0.635832027567282,0.560476111085815,1356749.0,32.7282275411344,5791938.0,50.7924432466079,5611212.0,49.2075567533921,11403150.0,7257649.0,63.646,4145501.0,36.354
Uzbekistan,UZB,1970,100.859026195637,11.3607947588917,89.4982314367455,37324.0,44.5577320562671,2562098.0,42.9287718641261,2679067.0,46.2355711607013,5241165.0,15.9773819891166,17.3248498330712,15.0008314829173,16.1182075405759,11.9505583920922,12.7925137870542,9.20141197109204,9.79442166856362,49.7861640299635,3015003.0,50.5173499278055,2841163.0,49.0330380187026,5856166.0,5.91661462044376,6.44772482325562,5.17731111409914,5.68735077147963,6.64656865640319,6.29805406440891,6.12926480573669,5.80365301925916,5.64062931318673,5.88329909041253,4.0573182853775,3.18772397760936,2.63536102066727,1.91903886262304,2.68406874541585,2.05341895645526,2.42880139538332,1.95835278463547,5.65610391376934,391152.0,6.55387820806844,274155.0,4.73139082059615,665307.0,2.90353834728005,1.89665512388286,2.05065050448184,1.50359356514971,0.962769252808925,0.780678191041845,0.636920103497632,0.550463940521729,1402740.0,32.4818485898574,5968253.0,50.739064718226,5794385.0,49.260935281774,11762638.0,7444103.0,63.286,4318535.0,36.714
Uzbekistan,UZB,1971,99.9325497594093,11.0919494027451,88.8406003566642,24030.0,44.4352874069671,2630595.0,42.8502408966871,2751190.0,46.0645414927296,5381785.0,15.6914616570907,16.9875167183817,14.8590517169412,15.9373645869681,12.2997275226552,13.1396601873798,9.39738566722742,9.98702713852967,50.0168703152262,3111024.0,50.676045979483,2946774.0,49.3393099803967,6057799.0,6.47794016737952,6.91637862270673,4.90720662057642,5.49689006286848,6.29743156200662,6.07651644177918,6.09246474511294,5.66488593994978,5.65252643225715,5.88297836003475,4.26702535452393,3.56274826420167,2.71039824207114,1.96112394407136,2.57668032107613,1.92614677885256,2.29698686725169,1.86461442740254,5.54784227780672,397424.0,6.47371312382998,274504.0,4.59614852687365,671928.0,2.72609287197474,1.79522100411421,2.10066146308647,1.47388818156916,1.01041001100742,0.790167481851724,0.636548777761353,0.536871859338552,1442307.0,32.0260443774947,6139043.0,50.6876681768004,5972468.0,49.3123318231996,12111511.0,7607967.0,62.816,4503544.0,37.184
Uzbekistan,UZB,1972,98.7204837228344,10.7334612637049,87.9870224591295,26748.0,44.2767737283272,2697435.0,42.7353094922915,2821712.0,45.8580225926631,5519147.0,15.5033655560315,16.7577230386787,14.5998662697164,15.6321203390525,12.6320776665436,13.4681792149319,9.61499509225227,10.2014692316843,50.3219366798029,3214987.0,50.9348564316448,3057696.0,49.6931976932783,6272683.0,6.99986382990319,7.37338838591238,4.76131140596061,5.37489103138751,5.85576568667237,5.79151517239631,6.10469001024009,5.61705975542925,5.58470877145342,5.68896603819703,4.47138554538975,4.01778081723371,2.85912843058141,2.04714724885538,2.43354736885548,1.7845174535051,2.24946029033619,1.79646255867728,5.40128959186991,399536.0,6.32983407606371,273740.0,4.44877971405856,673276.0,2.48670044329347,1.69062242611424,2.13799726344842,1.42640807599622,1.07090374564408,0.811007633816056,0.634232623677738,0.520741578132039,1483048.0,31.594647192098,6311958.0,50.637018249183,6153148.0,49.362981750817,12465106.0,7771121.0,62.343,4693985.0,37.657
Uzbekistan,UZB,1973,97.1640049393006,10.3149695350382,86.8490354042623,30094.0,44.0491333248175,2762011.0,42.5526496429528,2889954.0,45.5811559770188,5651965.0,15.3922042223245,16.6109445251941,14.2734606944574,15.2572099614234,12.8869847261709,13.7130014904013,9.84730176525775,10.4294578192918,50.7191969603104,3329789.0,51.3000730186386,3178015.0,50.1245260726391,6507804.0,7.48244999062905,7.81070775176675,4.76345127113209,5.35210938831402,5.38085509686505,5.48056670107915,6.11044833628969,5.61585340993087,5.4750113179275,5.39254950740418,4.6489123812542,4.46603073370189,3.05458865409448,2.18505975761006,2.29046966953346,1.6536286450423,2.2465845356553,1.73856235849803,5.23166971487206,399008.0,6.14727733840861,272270.0,4.29431795034209,671278.0,2.22940639829383,1.58874149608094,2.14794505183753,1.36687287079185,1.13602951003715,0.832642178996894,0.633896378240091,0.506061404472403,1524822.0,31.1658385805359,6490808.0,50.5867408492276,6340239.0,49.4132591507724,12831047.0,7938440.0,61.869,4892607.0,38.131
Uzbekistan,UZB,1974,95.2815931913323,9.88599491076693,85.3955982805654,33600.0,43.7294678507523,2822337.0,42.2795261273725,2953893.0,45.2108856573142,5776230.0,15.3261909639427,16.5126190999494,13.936788270705,14.8738181838218,13.0165468927248,13.824448373543,10.1165207146065,10.6946213933294,51.2081052551211,3454945.0,51.7561997012174,3309139.0,50.6481124919416,6764084.0,7.8842724936137,8.22190655425472,4.93212976407111,5.41792656653588,4.95387370612122,5.2035267604875,6.02395578706816,5.56593100146505,5.38287276947639,5.13094030416366,4.7726642021535,4.7835278257521,3.25872257523775,2.39102924763545,2.20639217967102,1.56953575891225,2.22479550919811,1.66916707940568,5.06242689412655,398141.0,5.96427417141012,270556.0,4.14100185074419,668697.0,2.01607463797235,1.49783702308747,2.11274267658714,1.30330378958698,1.19295819852601,0.842615114390439,0.642498658324623,0.497245923679302,1567833.0,30.7434209816785,6675423.0,50.5368835363135,6533588.0,49.4631164636865,13209011.0,8109276.0,61.392,5099735.0,38.608
Uzbekistan,UZB,1975,93.080231573812,9.4611368153461,83.6190947584658,37611.0,43.3079487100105,2877076.0,41.9057448607647,3012164.0,44.7377795633626,5889241.0,15.2528803612392,16.4069370961316,13.6298658155816,14.5241690749165,13.0229986839438,13.8066733923146,10.4221364271978,10.9961521224221,51.791944874005,3590839.0,52.3019767351335,3452100.0,51.2718640800275,7042938.0,8.13598135105243,8.50089466959605,5.31542925999716,5.67443680743866,4.62621667465215,4.98807911708606,5.82263996742596,5.43736328858191,5.31830592526773,4.95065114643582,4.84357604595731,4.94159862734403,3.44644890966011,2.64398907905285,2.20209090597259,1.55289689893668,2.1691512679503,1.58580232313335,4.9001064159845,397674.0,5.79227840410185,268668.0,3.99035635660984,666342.0,1.86297940810172,1.41785915720973,2.03348190763254,1.24008372280578,1.23452636288936,0.837740464500424,0.661290725478231,0.494673012093913,1612058.0,30.3288986753973,6865589.0,50.4877589620047,6732932.0,49.5122410379953,13598521.0,8283267.0,60.913,5315254.0,39.087
Uzbekistan,UZB,1976,90.6638767067631,9.04367055427775,81.6202061524854,42094.0,42.8084232588641,2927026.0,41.4540630533783,3065563.0,44.1868265402968,5992589.0,15.1527133865056,16.2732778785913,13.3963414388029,14.2549014054238,12.9050082280698,13.6586472562818,10.7335045062659,11.3023576373221,52.4483199058193,3736480.0,52.9179711822468,3605561.0,51.9703312157097,7342041.0,8.31775397168388,8.67711114998069,5.80907606483913,6.08160782284752,4.40069138588114,4.83406711086098,5.52870066459748,5.25641710303061,5.29189625586178,4.83981106498891,4.85773713669685,4.94526343236645,3.62629897744484,2.95459054723883,2.26753268585598,1.58933120698926,2.0847795331198,1.4897741400843,4.74325683531662,397384.0,5.6279657643749,266606.0,3.84284224399351,663990.0,1.76634236149109,1.35171023891894,1.90959624710226,1.17468546445923,1.266150494757,0.820888159447554,0.685876661024555,0.495558381167787,1657593.0,29.9259935143223,7060890.0,50.4399040448341,6937730.0,49.5600959551659,13998620.0,8459646.0,60.432,5538974.0,39.568
Uzbekistan,UZB,1977,88.1670961171072,8.65088310603214,79.5162130110751,45622.0,42.2582998894115,2973497.0,40.9509837507682,3115426.0,43.5863575307836,6088923.0,15.0244952133712,16.1109594696706,13.2445062653967,14.0742439290687,12.6819822720003,13.4011541320443,11.0289573395261,11.5913224782934,53.1442526371779,3889845.0,53.5709231884233,3767616.0,52.7108126533971,7657461.0,8.52429982320202,8.87750886332949,6.27989168326479,6.4896738241582,4.29168395338869,4.74755617499257,5.16112372587534,5.02828948408504,5.31064626804777,4.80905140374349,4.80562035087599,4.79031113325962,3.80257846163381,3.33217258844757,2.39428186796445,1.66144844452957,1.97183971464428,1.38347825855809,4.59744747341065,397771.0,5.47809306080852,264668.0,3.70282981581931,662438.0,1.73248245361851,1.30327074031693,1.74163394383436,1.10626355941463,1.28977481067812,0.794114589723784,0.714201852677534,0.499180926363958,1704284.0,29.5324956674696,7261113.0,50.393522801517,7147709.0,49.606477198483,14408822.0,8637945.0,59.949,5770877.0,40.051
Uzbekistan,UZB,1978,85.8046168146196,8.29124737464379,77.5133694399758,27783.0,41.7176776045731,3017841.0,40.4543499538497,3163196.0,42.9987594613838,6181037.0,14.8703063251869,15.923154573069,13.1715828962891,13.9782099650349,12.4124607323737,13.0973949232799,11.2607444114449,11.8142340319734,53.8199779790547,4043533.0,54.2038185267793,3930623.0,53.4307431187897,7974156.0,8.7379445731368,9.08555883097383,6.71014689069838,6.87528359343501,4.30468159182205,4.74019375021919,4.76344315276956,4.77658342669771,5.32536339624845,4.81805025826203,4.72043970223864,4.55270603530329,3.9589515442401,3.70616688792279,2.5612991867884,1.77558376408724,1.860804077392,1.28638253991514,4.46234441637223,398494.0,5.34183151937102,262663.0,3.57049741982649,661157.0,1.73384470084016,1.26358631748164,1.56404273454491,1.0407896056838,1.298025909713,0.761994659947513,0.745918174272958,0.504126836713527,1752357.0,29.1769918356032,7459867.0,50.3488882450056,7356482.0,49.6511117549944,14816349.0,8810394.0,59.464,6005955.0,40.536
Uzbekistan,UZB,1979,83.733792744685,7.94492715052017,75.7888655941648,10864.0,41.2492761534603,3063678.0,40.0255346334287,3212641.0,42.4880744350458,6276320.0,14.7272778343182,15.7488080386421,13.1515381530144,13.938816154996,12.1467186460961,12.8004502414076,11.3852065045706,11.9269403832183,54.4265692805674,4192530.0,54.773454432862,4088792.0,54.0754160970429,8281322.0,8.96868561633903,9.31299699772935,7.05429359406661,7.22359463884209,4.44755961020654,4.79458694609389,4.39869824974426,4.54527059384281,5.25940940463608,4.78323304383638,4.65108546688075,4.34369749977418,4.07236576517021,3.97481139759858,2.73747078443387,1.94500214712409,1.79867943681403,1.22528244898315,4.32415456597238,398101.0,5.20101093370924,259844.0,3.43650946791131,657945.0,1.72235642402777,1.21692407248141,1.42037623247556,0.983993841251947,1.2797234499256,0.728699662768604,0.778554827280317,0.506891891409348,1791114.0,28.8561372259627,7654310.0,50.3057161054647,7561277.0,49.6942838945353,15215587.0,9008540.0,59.206,6207047.0,40.794
Uzbekistan,UZB,1980,81.8994292270279,7.59588160277588,74.303547624252,8540.0,40.8486967920772,3113834.0,39.661146651445,3266706.0,42.0488204096338,6380540.0,14.6254302982304,15.618352853405,13.1268559909888,13.8957278183451,11.9088603622259,12.5347397378837,11.4028354386977,11.9305119000376,54.9754315582525,4341008.0,55.2917487756963,4246119.0,54.6557652550747,8587127.0,9.22156659538787,9.56431596424743,7.25600013399404,7.44808009328547,4.7657234585925,5.00067513288018,4.11034358198802,4.35723295147886,5.09006036163998,4.67654055476229,4.60300731280112,4.19859925051883,4.14066419138577,4.11157211223656,2.90056973577764,2.15265700507965,1.8009779654317,1.21558029054784,4.17587164967028,396253.0,5.04710457285865,256015.0,3.29541433529145,652268.0,1.68477762116128,1.15978046146137,1.3198349198529,0.934534507785653,1.23417171527209,0.695560637680704,0.808320316572381,0.505538728363729,1817916.0,28.5381661450126,7851095.0,50.2633013180527,7768841.0,49.7366986819473,15619936.0,9249814.0,59.218,6370122.0,40.782
Uzbekistan,UZB,1981,80.309873754096,7.24536185091242,73.0645119031836,6223.0,40.521635986706,3170197.0,39.3662893139398,3327461.0,41.6872766916685,6497657.0,14.5589160315211,15.5244446944528,13.0747935990418,13.8265903963151,11.7325796833769,12.3362416009006,11.3138079979506,11.8252578910159,55.4600778015261,4489824.0,55.7529107978685,4403217.0,55.1646356902198,8893041.0,9.4774040054635,9.8204550588283,7.38945636359674,7.57884313333184,5.17329062666804,5.32877463509262,3.90294987300194,4.21447396922835,4.83515894020862,4.51874145651248,4.58517991045781,4.1065179880072,4.15942331597413,4.11860775496536,3.05693768796778,2.40696611119303,1.85930207657931,1.2459976920447,4.01828621176789,393054.0,4.88079988819179,251279.0,3.1480876181117,644333.0,1.62391995455649,1.09210059638257,1.25909039347762,0.894354605017291,1.1615438101878,0.661116064644297,0.836245729969873,0.500516352067544,1845044.0,28.222543752695,8053075.0,50.2217582103983,7981957.0,49.7782417896017,16035032.0,9497549.0,59.23,6537483.0,40.77
Uzbekistan,UZB,1982,79.0076036233993,6.90203234475791,72.1055712786413,3897.0,40.2807285496165,3234507.0,39.1531297439552,3396803.0,41.4165223344569,6631310.0,14.5384473944432,15.4773326797995,12.9913301637262,13.7285993587809,11.6233521857858,12.2105902958765,11.1327195623962,11.6263237565026,55.8635484405508,4637838.0,56.1402009472991,4558831.0,55.5848853237157,9196668.0,9.71767198621116,10.0634269191307,7.53678261834793,7.72475131270678,5.55423680250657,5.65085444058542,3.78932357168251,4.12215839294086,4.50983280699552,4.31349382709275,4.60337886723323,4.07541121724939,4.11986993127246,3.99079931695963,3.20966603887028,2.71491477541177,1.96671876178329,1.3027513651358,3.85572300983263,388826.0,4.7066693087457,245931.0,2.99859234182744,634757.0,1.53986644266291,1.01557446658046,1.24206967753119,0.865804270282562,1.06244623189618,0.62477710046802,0.862286956655419,0.492436504496398,1872615.0,27.9083149301284,8261171.0,50.1810330919478,8201565.0,49.8189669080522,16462736.0,9752854.0,59.242,6709882.0,40.758
Uzbekistan,UZB,1983,78.0491380015688,6.58847347527436,71.4606645262944,1568.0,40.1353605268576,3309113.0,39.0317806807304,3477134.0,41.2451704568369,6786247.0,14.5969097769738,15.5114867567438,12.8674858499883,13.5915965593108,11.5673850537683,12.1420871407823,10.8991611402529,11.3743599950845,56.1642687609629,4783953.0,56.4278777421057,4712526.0,55.8991716173982,9496479.0,9.89858276067936,10.2468991996113,7.68862077260824,7.87680519225413,5.89930061896109,5.95323189730884,3.77989068525801,4.09517147695413,4.153422332741,4.08453734838805,4.61321846499937,4.0712105849257,4.04802596934311,3.78893467027203,3.34264115348479,3.01712705583267,2.10501384377783,1.39089419676685,3.70037071217943,384930.0,4.5403415771639,240744.0,2.85565792576489,625673.0,1.45553846359809,0.944367553441093,1.24714606805983,0.841051033853182,0.95703035499012,0.588939747134301,0.880626690515855,0.481299591336311,1900598.0,27.5868905959318,8477996.0,50.1407347827115,8430404.0,49.8592652172884,16908400.0,10018903.0,59.254,6889497.0,40.746
Uzbekistan,UZB,1984,77.4709206143801,6.333916228168,71.1370043862121,-752.0,40.0837518210358,3395846.0,39.0017657825465,3570247.0,41.1701001442411,6966094.0,14.7340366487309,15.6286628547944,12.7313846155083,13.4410789094922,11.5363445183073,12.1003583799545,10.6512308708566,11.1078297749126,56.3472626433309,4927739.0,56.5957625927791,4864765.0,56.0977608070811,9792504.0,9.98068831465879,10.3288923247464,7.85957282522164,8.04999088151136,6.17477198699032,6.22945853589995,3.88734595630399,4.12430134589815,3.82539512176802,3.87500307745388,4.54794812553646,4.02644551972589,3.98537735196246,3.60599180702499,3.43526795315143,3.22872334874491,2.24816408632942,1.52112419116296,3.56898553563338,383319.0,4.40247162467442,236930.0,2.73213904867785,620249.0,1.40775059609302,0.89884716127294,1.23929807660116,0.809103705323658,0.871940194129842,0.556841856001911,0.883482757850393,0.467346326079344,1929038.0,27.2497672373278,8706904.0,50.1005906778511,8671942.0,49.8994093221489,17378846.0,10299747.0,59.266,7079099.0,40.734
Uzbekistan,UZB,1985,77.1600128444768,6.15341617492274,71.006596669554,-773.0,40.0804857485636,3491528.0,39.0187993336181,3672994.0,41.1447061369667,7164523.0,14.9073862726785,15.788624104628,12.6212091707692,13.3127631898498,11.4902038901705,12.0433188424889,10.4193495484768,10.8576482891932,56.4461478589622,5071641.0,56.6770028684147,5018299.0,56.2147418577496,10089940.0,9.96711953553305,10.3119844301836,8.05140851818874,8.24522998502523,6.32874485692709,6.40257617999116,4.14867702857156,4.28507689467567,3.56518218917568,3.70519667490234,4.39032567277274,3.92164078119721,3.93875500128655,3.47459330194995,3.48812864087096,3.33013293579848,2.37931187661151,1.68066238483274,3.47336639247419,385154.0,4.30419779796716,235723.0,2.64055200528374,620876.0,1.40983407783973,0.891266465748465,1.21085823627836,0.769131588875835,0.813387090150137,0.528642493751552,0.87011839369893,0.451511456907885,1957824.0,26.8961572129669,8948323.0,50.0595988697054,8927016.0,49.9404011302946,17875339.0,10596143.0,59.278,7279196.0,40.722
Uzbekistan,UZB,1986,77.0134418863655,6.03452564549027,70.9789162408753,-802.0,40.0980374622852,3593580.0,39.0562571554458,3782703.0,41.1405482377838,7376283.0,15.1023352375396,15.9755027604829,12.5385799030848,13.208146271279,11.4153420148214,11.956899206022,10.238273220162,10.6606963423153,56.4928876279849,5217164.0,56.7019315437808,5175054.0,56.283697136152,10392217.0,9.8591256156645,10.1966026315266,8.24401366194278,8.44147214007546,6.42225645508972,6.49446244839491,4.48593603718886,4.54937780239613,3.37535976934766,3.57432585063364,4.15827721101781,3.7766351006304,3.91579902867439,3.38741696609103,3.4985959186761,3.3264735001148,2.50429462601703,1.8762343539737,3.40907490972988,390291.0,4.24181130077337,236830.0,2.57575462606423,627121.0,1.45510819762214,0.913042641284486,1.16519512915614,0.722544688521627,0.778955930387824,0.506025991161974,0.842552043607273,0.43414130509614,1987080.0,26.5338221840796,9201034.0,50.0175231920684,9194587.0,49.9824768079316,18395621.0,10906764.0,59.29,7488857.0,40.71
